Player_ID,Player_Tag,Real_Name,Country_Name,Country_ISO_Code,Birth_Year,Age,Primary_Game_ID,Current_Team_ID,Total_Prize_USD,Tournaments_Count
PL_002260,Star_IDN_2260,Pro Athlete 2260,Indonesia,IDN,2002,24,G_07,TM_00013,40972.49,10
PL_002261,Star_PHL_2261,Pro Athlete 2261,Philippines,PHL,2007,19,G_08,TM_00083,47647.63,8
PL_002262,Star_GBR_2262,Pro Athlete 2262,United Kingdom,GBR,2002,24,G_13,TM_00173,57806.81,7
PL_002263,Star_CAN_2263,Pro Athlete 2263,Canada,CAN,1998,28,G_19,TM_00159,17982.69,6
PL_002264,Star_DNK_2264,Pro Athlete 2264,Denmark,DNK,1999,27,G_06,TM_00170,77040.09,6
PL_002265,Star_KOR_2265,Pro Athlete 2265,South Korea,KOR,2005,21,G_01,TM_00002,2077.91,8
PL_002266,Star_IDN_2266,Pro Athlete 2266,Indonesia,IDN,2002,24,G_07,TM_00014,44160.47,6
PL_002267,Star_USA_2267,Pro Athlete 2267,United States,USA,2002,24,G_02,TM_00029,3344.28,11
PL_002268,Star_IDN_2268,Pro Athlete 2268,Indonesia,IDN,2003,23,G_10,TM_00118,40932.48,7
PL_002269,Star_IDN_2269,Pro Athlete 2269,Indonesia,IDN,1999,27,G_10,TM_00118,4956.27,8
PL_002270,Star_USA_2270,Pro Athlete 2270,United States,USA,2003,23,G_03,TM_00009,75941.92,11
PL_002271,Star_DNK_2271,Pro Athlete 2271,Denmark,DNK,2000,26,G_01,TM_00023,16308.34,8
PL_002272,Star_DEU_2272,Pro Athlete 2272,Germany,DEU,2007,19,G_10,TM_00100,9346.07,8
PL_002273,Star_SAU_2273,Pro Athlete 2273,Saudi Arabia,SAU,2003,23,G_13,TM_00036,97932.01,7
PL_002274,Star_DNK_2274,Pro Athlete 2274,Denmark,DNK,2003,23,G_17,TM_00074,89906.29,4
PL_002275,Star_PHL_2275,Pro Athlete 2275,Philippines,PHL,1995,31,G_17,TM_00151,7486.96,5
PL_002276,Star_PHL_2276,Pro Athlete 2276,Philippines,PHL,2007,19,G_06,TM_00130,16888.81,9
PL_002277,Star_BRA_2277,Pro Athlete 2277,Brazil,BRA,1995,31,G_20,TM_00068,65364.59,9
PL_002278,Star_CAN_2278,Pro Athlete 2278,Canada,CAN,2001,25,G_04,TM_00056,16609.99,6
PL_002279,Star_IDN_2279,Pro Athlete 2279,Indonesia,IDN,1996,30,G_02,TM_00161,25930.21,8
PL_002280,Star_CHN_2280,Pro Athlete 2280,China,CHN,2001,25,G_08,TM_00053,13183.22,7
PL_002281,Star_DNK_2281,Pro Athlete 2281,Denmark,DNK,2002,24,G_18,TM_00140,30809.9,4
PL_002282,Star_PHL_2282,Pro Athlete 2282,Philippines,PHL,2000,26,G_17,TM_00151,98995.77,3
PL_002283,Star_SWE_2283,Pro Athlete 2283,Sweden,SWE,2001,25,G_15,TM_00067,32654.83,7
PL_002284,Star_KOR_2284,Pro Athlete 2284,South Korea,KOR,2002,24,G_03,TM_00102,61433.87,4
PL_002285,Star_VNM_2285,Pro Athlete 2285,Vietnam,VNM,2002,24,G_08,TM_00037,6296.45,9
PL_002286,Star_AUS_2286,Pro Athlete 2286,Australia,AUS,1995,31,G_14,TM_00022,19049.39,8
PL_002287,Star_CAN_2287,Pro Athlete 2287,Canada,CAN,1995,31,G_11,TM_00158,6863.45,9
PL_002288,Star_SAU_2288,Pro Athlete 2288,Saudi Arabia,SAU,1997,29,G_16,TM_00162,89815.78,5
PL_002289,Star_UKR_2289,Pro Athlete 2289,Ukraine,UKR,2003,23,G_02,TM_00129,38807.88,13
PL_002290,Star_THA_2290,Pro Athlete 2290,Thailand,THA,2005,21,G_18,TM_00045,2595.5,9
PL_002291,Star_CHN_2291,Pro Athlete 2291,China,CHN,2007,19,G_08,TM_00053,61777.51,8
PL_002292,Star_FRA_2292,Pro Athlete 2292,France,FRA,1999,27,G_11,TM_00096,67664.52,8
PL_002293,Star_BRA_2293,Pro Athlete 2293,Brazil,BRA,2006,20,G_16,TM_00160,4013.23,6
PL_002294,Star_IDN_2294,Pro Athlete 2294,Indonesia,IDN,1997,29,G_07,TM_00013,55725.4,7
PL_002295,Star_PHL_2295,Pro Athlete 2295,Philippines,PHL,2002,24,G_07,TM_00015,56966.19,2
PL_002296,Star_GBR_2296,Pro Athlete 2296,United Kingdom,GBR,2001,25,G_11,TM_00113,30686.34,11
PL_002297,Star_DEU_2297,Pro Athlete 2297,Germany,DEU,1997,29,G_18,TM_00174,89486.3,7
PL_002298,Star_IDN_2298,Pro Athlete 2298,Indonesia,IDN,1999,27,G_20,TM_00142,19988.67,7
PL_002299,Star_UKR_2299,Pro Athlete 2299,Ukraine,UKR,2006,20,G_02,TM_00005,14398.4,8
PL_002300,Star_FRA_2300,Pro Athlete 2300,France,FRA,2001,25,G_15,TM_00090,82580.26,11
PL_002301,Star_DNK_2301,Pro Athlete 2301,Denmark,DNK,2002,24,G_04,TM_00073,14004.65,14
PL_002302,Star_VNM_2302,Pro Athlete 2302,Vietnam,VNM,2007,19,G_06,TM_00011,7652.08,5
PL_002303,Star_USA_2303,Pro Athlete 2303,United States,USA,1996,30,G_15,TM_00093,4048.32,10
PL_002304,Star_JPN_2304,Pro Athlete 2304,Japan,JPN,2004,22,G_09,TM_00111,11470.81,5
PL_002305,Star_SGP_2305,Pro Athlete 2305,Singapore,SGP,2005,21,G_04,TM_00017,11908.38,8
PL_002306,Star_THA_2306,Pro Athlete 2306,Thailand,THA,2002,24,G_06,TM_00136,62394.26,6
PL_002307,Star_PHL_2307,Pro Athlete 2307,Philippines,PHL,2005,21,G_20,TM_00138,83696.5,17
PL_002308,Star_THA_2308,Pro Athlete 2308,Thailand,THA,2003,23,G_10,TM_00124,93945.83,5
PL_002309,Star_SWE_2309,Pro Athlete 2309,Sweden,SWE,2005,21,G_17,TM_00088,18263.5,8
PL_002310,Star_CHN_2310,Pro Athlete 2310,China,CHN,2003,23,G_01,TM_00020,1590.39,8
PL_002311,Star_DNK_2311,Pro Athlete 2311,Denmark,DNK,2004,22,G_18,TM_00140,40364.72,6
PL_002312,Star_UKR_2312,Pro Athlete 2312,Ukraine,UKR,2002,24,G_12,TM_00085,16912.71,8
PL_002313,Star_AUS_2313,Pro Athlete 2313,Australia,AUS,2002,24,G_14,TM_00022,77101.7,10
PL_002314,Star_JPN_2314,Pro Athlete 2314,Japan,JPN,2003,23,G_06,TM_00064,6339.78,8
PL_002315,Star_THA_2315,Pro Athlete 2315,Thailand,THA,1997,29,G_09,TM_00057,89714.43,6
PL_002316,Star_THA_2316,Pro Athlete 2316,Thailand,THA,2003,23,G_06,TM_00136,34853.87,11
PL_002317,Star_AUS_2317,Pro Athlete 2317,Australia,AUS,1995,31,G_05,TM_00048,29727.62,4
PL_002318,Star_JPN_2318,Pro Athlete 2318,Japan,JPN,2001,25,G_11,TM_00172,14256.33,5
PL_002319,Star_UKR_2319,Pro Athlete 2319,Ukraine,UKR,1999,27,G_03,TM_00006,10289.84,13
PL_002320,Star_CAN_2320,Pro Athlete 2320,Canada,CAN,2002,24,G_13,TM_00082,24066.72,6
PL_002321,Star_BRA_2321,Pro Athlete 2321,Brazil,BRA,2004,22,G_20,TM_00068,15358.01,4
PL_002322,Star_FRA_2322,Pro Athlete 2322,France,FRA,2001,25,G_15,TM_00090,2893.03,13
PL_002323,Star_KOR_2323,Pro Athlete 2323,South Korea,KOR,2004,22,G_10,TM_00089,43490.02,9
PL_002324,Star_PHL_2324,Pro Athlete 2324,Philippines,PHL,2005,21,G_10,TM_00115,82027.32,13
PL_002325,Star_THA_2325,Pro Athlete 2325,Thailand,THA,2000,26,G_06,TM_00136,127085.83,5
PL_002326,Star_GBR_2326,Pro Athlete 2326,United Kingdom,GBR,2007,19,G_16,TM_00094,44153.99,11
PL_002327,Star_PHL_2327,Pro Athlete 2327,Philippines,PHL,1999,27,G_10,TM_00092,12772.31,11
PL_002328,Star_THA_2328,Pro Athlete 2328,Thailand,THA,2000,26,G_09,TM_00049,7538.54,4
PL_002329,Star_SWE_2329,Pro Athlete 2329,Sweden,SWE,1995,31,G_17,TM_00088,13402.22,4
PL_002330,Star_DNK_2330,Pro Athlete 2330,Denmark,DNK,1995,31,G_02,TM_00004,29295.85,11
PL_002331,Star_CAN_2331,Pro Athlete 2331,Canada,CAN,2004,22,G_19,TM_00065,40913.43,8
PL_002332,Star_BRA_2332,Pro Athlete 2332,Brazil,BRA,1995,31,G_18,TM_00027,76489.38,8
PL_002333,Star_THA_2333,Pro Athlete 2333,Thailand,THA,1997,29,G_09,TM_00049,2605.19,8
PL_002334,Star_VNM_2334,Pro Athlete 2334,Vietnam,VNM,2000,26,G_06,TM_00012,4770.96,8
PL_002335,Star_CAN_2335,Pro Athlete 2335,Canada,CAN,2000,26,G_03,TM_00078,25211.93,4
PL_002336,Star_PHL_2336,Pro Athlete 2336,Philippines,PHL,2007,19,G_07,TM_00015,15754.1,7
PL_002337,Star_UKR_2337,Pro Athlete 2337,Ukraine,UKR,2006,20,G_03,TM_00006,9338.9,18
PL_002338,Star_DNK_2338,Pro Athlete 2338,Denmark,DNK,2004,22,G_03,TM_00032,31041.6,4
PL_002339,Star_SWE_2339,Pro Athlete 2339,Sweden,SWE,1995,31,G_07,TM_00168,14542.91,7
PL_002340,Star_FRA_2340,Pro Athlete 2340,France,FRA,2007,19,G_11,TM_00096,12789.5,7
PL_002341,Star_JPN_2341,Pro Athlete 2341,Japan,JPN,2005,21,G_14,TM_00157,14008.61,9
PL_002342,Star_UKR_2342,Pro Athlete 2342,Ukraine,UKR,2000,26,G_20,TM_00120,7358.92,10
PL_002343,Star_SWE_2343,Pro Athlete 2343,Sweden,SWE,2001,25,G_17,TM_00088,41493.01,11
PL_002344,Star_BRA_2344,Pro Athlete 2344,Brazil,BRA,1996,30,G_11,TM_00147,10158.5,5
PL_002345,Star_JPN_2345,Pro Athlete 2345,Japan,JPN,2001,25,G_01,TM_00072,22440.07,12
PL_002346,Star_IDN_2346,Pro Athlete 2346,Indonesia,IDN,2000,26,G_07,TM_00175,24751.99,7
PL_002347,Star_KOR_2347,Pro Athlete 2347,South Korea,KOR,2000,26,G_08,TM_00171,15146.0,5
PL_002348,Star_VNM_2348,Pro Athlete 2348,Vietnam,VNM,2001,25,G_01,TM_00010,19691.98,5
PL_002349,Star_THA_2349,Pro Athlete 2349,Thailand,THA,2000,26,G_18,TM_00045,83013.86,8
PL_002350,Star_DEU_2350,Pro Athlete 2350,Germany,DEU,1995,31,G_10,TM_00100,44129.72,4
PL_002351,Star_SWE_2351,Pro Athlete 2351,Sweden,SWE,2005,21,G_08,TM_00046,69062.82,6
PL_002352,Star_KOR_2352,Pro Athlete 2352,South Korea,KOR,1998,28,G_03,TM_00102,2036.68,7
PL_002353,Star_JPN_2353,Pro Athlete 2353,Japan,JPN,1998,28,G_14,TM_00157,24244.2,9
PL_002354,Star_IDN_2354,Pro Athlete 2354,Indonesia,IDN,1998,28,G_19,TM_00035,5643.53,7
PL_002355,Star_GBR_2355,Pro Athlete 2355,United Kingdom,GBR,2005,21,G_16,TM_00094,10728.27,6
PL_002356,Star_VNM_2356,Pro Athlete 2356,Vietnam,VNM,1999,27,G_01,TM_00010,7982.06,9
PL_002357,Star_KOR_2357,Pro Athlete 2357,South Korea,KOR,2004,22,G_08,TM_00105,9273.92,6
PL_002358,Star_CHN_2358,Pro Athlete 2358,China,CHN,1996,30,G_01,TM_00020,55732.32,8
PL_002359,Star_BRA_2359,Pro Athlete 2359,Brazil,BRA,2006,20,G_06,TM_00103,51403.42,6
PL_002360,Star_DNK_2360,Pro Athlete 2360,Denmark,DNK,1996,30,G_03,TM_00032,16855.29,10
PL_002361,Star_SWE_2361,Pro Athlete 2361,Sweden,SWE,1999,27,G_17,TM_00044,7432.32,8
PL_002362,Star_VNM_2362,Pro Athlete 2362,Vietnam,VNM,1996,30,G_09,TM_00123,48151.15,4
PL_002363,Star_USA_2363,Pro Athlete 2363,United States,USA,2000,26,G_15,TM_00093,49899.6,7
PL_002364,Star_SWE_2364,Pro Athlete 2364,Sweden,SWE,1997,29,G_14,TM_00137,5869.47,10
PL_002365,Star_JPN_2365,Pro Athlete 2365,Japan,JPN,1995,31,G_01,TM_00072,50899.6,11
PL_002366,Star_AUS_2366,Pro Athlete 2366,Australia,AUS,2003,23,G_08,TM_00034,7074.07,9
PL_002367,Star_FRA_2367,Pro Athlete 2367,France,FRA,2000,26,G_15,TM_00090,46773.36,10
PL_002368,Star_JPN_2368,Pro Athlete 2368,Japan,JPN,1995,31,G_15,TM_00051,4333.19,10
PL_002369,Star_UKR_2369,Pro Athlete 2369,Ukraine,UKR,2002,24,G_02,TM_00098,4952.87,5
PL_002370,Star_IDN_2370,Pro Athlete 2370,Indonesia,IDN,2005,21,G_03,TM_00108,4066.86,8
PL_002371,Star_DNK_2371,Pro Athlete 2371,Denmark,DNK,2001,25,G_18,TM_00140,7046.5,7
PL_002372,Star_VNM_2372,Pro Athlete 2372,Vietnam,VNM,2004,22,G_06,TM_00012,35642.03,3
PL_002373,Star_KOR_2373,Pro Athlete 2373,South Korea,KOR,2003,23,G_08,TM_00171,3892.51,7
PL_002374,Star_BRA_2374,Pro Athlete 2374,Brazil,BRA,2001,25,G_14,TM_00148,98526.92,12
PL_002375,Star_FRA_2375,Pro Athlete 2375,France,FRA,1999,27,G_11,TM_00096,48361.38,8
PL_002376,Star_IDN_2376,Pro Athlete 2376,Indonesia,IDN,1995,31,G_02,TM_00062,9976.55,12
PL_002377,Star_DNK_2377,Pro Athlete 2377,Denmark,DNK,2006,20,G_18,TM_00140,1969.71,10
PL_002378,Star_CAN_2378,Pro Athlete 2378,Canada,CAN,2002,24,G_19,TM_00106,95903.05,12
PL_002379,Star_VNM_2379,Pro Athlete 2379,Vietnam,VNM,2004,22,G_09,TM_00123,21663.14,7
PL_002380,Star_KOR_2380,Pro Athlete 2380,South Korea,KOR,1995,31,G_10,TM_00089,1677.55,7
PL_002381,Star_CHN_2381,Pro Athlete 2381,China,CHN,2000,26,G_08,TM_00053,9407.35,7
PL_002382,Star_UKR_2382,Pro Athlete 2382,Ukraine,UKR,2001,25,G_16,TM_00059,10090.09,6
PL_002383,Star_CAN_2383,Pro Athlete 2383,Canada,CAN,2004,22,G_03,TM_00078,120854.55,11
PL_002384,Star_IDN_2384,Pro Athlete 2384,Indonesia,IDN,2001,25,G_02,TM_00062,21694.26,8
PL_002385,Star_AUS_2385,Pro Athlete 2385,Australia,AUS,2000,26,G_10,TM_00028,39514.66,9
PL_002386,Star_PHL_2386,Pro Athlete 2386,Philippines,PHL,2004,22,G_10,TM_00092,21211.5,5
PL_002387,Star_KOR_2387,Pro Athlete 2387,South Korea,KOR,1996,30,G_11,TM_00076,13326.29,14
PL_002388,Star_DNK_2388,Pro Athlete 2388,Denmark,DNK,2007,19,G_14,TM_00101,151428.93,8
PL_002389,Star_BRA_2389,Pro Athlete 2389,Brazil,BRA,2002,24,G_08,TM_00112,7332.71,7
PL_002390,Star_USA_2390,Pro Athlete 2390,United States,USA,1996,30,G_02,TM_00003,51236.11,12
PL_002391,Star_BRA_2391,Pro Athlete 2391,Brazil,BRA,2006,20,G_18,TM_00071,4499.23,14
PL_002392,Star_IDN_2392,Pro Athlete 2392,Indonesia,IDN,2005,21,G_07,TM_00175,3204.36,11
PL_002393,Star_IDN_2393,Pro Athlete 2393,Indonesia,IDN,1998,28,G_02,TM_00161,87932.43,10
PL_002394,Star_VNM_2394,Pro Athlete 2394,Vietnam,VNM,2000,26,G_09,TM_00123,76687.72,10
PL_002395,Star_CHN_2395,Pro Athlete 2395,China,CHN,2002,24,G_01,TM_00020,95464.75,6
PL_002396,Star_DNK_2396,Pro Athlete 2396,Denmark,DNK,2003,23,G_01,TM_00023,12336.37,6
PL_002397,Star_CHN_2397,Pro Athlete 2397,China,CHN,2007,19,G_18,TM_00119,60200.94,8
PL_002398,Star_SAU_2398,Pro Athlete 2398,Saudi Arabia,SAU,2007,19,G_07,TM_00054,160523.23,9
PL_002399,Star_SAU_2399,Pro Athlete 2399,Saudi Arabia,SAU,2005,21,G_13,TM_00036,45848.23,4
PL_002400,Star_SWE_2400,Pro Athlete 2400,Sweden,SWE,2000,26,G_20,TM_00109,86284.44,5
PL_002401,Star_PHL_2401,Pro Athlete 2401,Philippines,PHL,1997,29,G_06,TM_00033,29739.41,8
PL_002402,Star_BRA_2402,Pro Athlete 2402,Brazil,BRA,2004,22,G_06,TM_00103,17071.54,7
PL_002403,Star_PHL_2403,Pro Athlete 2403,Philippines,PHL,1999,27,G_19,TM_00052,13863.13,13
PL_002404,Star_USA_2404,Pro Athlete 2404,United States,USA,2000,26,G_13,TM_00025,39637.31,7
PL_002405,Star_BRA_2405,Pro Athlete 2405,Brazil,BRA,2001,25,G_06,TM_00103,57363.28,8
PL_002406,Star_IDN_2406,Pro Athlete 2406,Indonesia,IDN,1998,28,G_07,TM_00013,14265.83,8
PL_002407,Star_USA_2407,Pro Athlete 2407,United States,USA,2002,24,G_15,TM_00093,34332.63,11
PL_002408,Star_JPN_2408,Pro Athlete 2408,Japan,JPN,2005,21,G_06,TM_00064,15294.48,8
PL_002409,Star_KOR_2409,Pro Athlete 2409,South Korea,KOR,2007,19,G_09,TM_00127,24805.76,8
PL_002410,Star_UKR_2410,Pro Athlete 2410,Ukraine,UKR,1996,30,G_02,TM_00005,31897.99,9
PL_002411,Star_BRA_2411,Pro Athlete 2411,Brazil,BRA,2003,23,G_18,TM_00071,16454.07,10
PL_002412,Star_CAN_2412,Pro Athlete 2412,Canada,CAN,1998,28,G_13,TM_00082,9370.71,11
PL_002413,Star_KOR_2413,Pro Athlete 2413,South Korea,KOR,1999,27,G_04,TM_00042,34421.88,9
PL_002414,Star_DNK_2414,Pro Athlete 2414,Denmark,DNK,1999,27,G_18,TM_00140,46607.17,5
PL_002415,Star_SAU_2415,Pro Athlete 2415,Saudi Arabia,SAU,1995,31,G_04,TM_00169,44598.62,8
PL_002416,Star_JPN_2416,Pro Athlete 2416,Japan,JPN,1999,27,G_09,TM_00133,18611.55,6
PL_002417,Star_CAN_2417,Pro Athlete 2417,Canada,CAN,2004,22,G_19,TM_00106,33770.37,4
PL_002418,Star_AUS_2418,Pro Athlete 2418,Australia,AUS,2001,25,G_07,TM_00087,15767.35,5
PL_002419,Star_SAU_2419,Pro Athlete 2419,Saudi Arabia,SAU,2007,19,G_04,TM_00169,50589.08,3
PL_002420,Star_BRA_2420,Pro Athlete 2420,Brazil,BRA,1998,28,G_16,TM_00160,8091.89,9
PL_002421,Star_PHL_2421,Pro Athlete 2421,Philippines,PHL,2004,22,G_06,TM_00033,47711.87,5
PL_002422,Star_JPN_2422,Pro Athlete 2422,Japan,JPN,2006,20,G_11,TM_00172,133887.03,10
PL_002423,Star_PHL_2423,Pro Athlete 2423,Philippines,PHL,1996,30,G_17,TM_00151,20172.77,7
PL_002424,Star_CHN_2424,Pro Athlete 2424,China,CHN,2006,20,G_10,TM_00080,3212.9,11
PL_002425,Star_AUS_2425,Pro Athlete 2425,Australia,AUS,2004,22,G_13,TM_00155,1589.06,8
PL_002426,Star_DNK_2426,Pro Athlete 2426,Denmark,DNK,1996,30,G_12,TM_00107,103135.91,9
PL_002427,Star_VNM_2427,Pro Athlete 2427,Vietnam,VNM,2004,22,G_06,TM_00011,10441.46,8
PL_002428,Star_KOR_2428,Pro Athlete 2428,South Korea,KOR,2000,26,G_01,TM_00001,78952.21,8
PL_002429,Star_FRA_2429,Pro Athlete 2429,France,FRA,1999,27,G_15,TM_00090,39815.87,16
PL_002430,Star_DEU_2430,Pro Athlete 2430,Germany,DEU,1996,30,G_15,TM_00116,20379.57,6
PL_002431,Star_GBR_2431,Pro Athlete 2431,United Kingdom,GBR,2004,22,G_20,TM_00150,56673.74,6
PL_002432,Star_FRA_2432,Pro Athlete 2432,France,FRA,2007,19,G_07,TM_00104,25669.24,13
PL_002433,Star_USA_2433,Pro Athlete 2433,United States,USA,2003,23,G_15,TM_00164,37815.42,7
PL_002434,Star_VNM_2434,Pro Athlete 2434,Vietnam,VNM,2002,24,G_08,TM_00037,5296.15,9
PL_002435,Star_SWE_2435,Pro Athlete 2435,Sweden,SWE,2001,25,G_08,TM_00046,109472.72,9
PL_002436,Star_THA_2436,Pro Athlete 2436,Thailand,THA,1998,28,G_06,TM_00136,21115.64,9
PL_002437,Star_THA_2437,Pro Athlete 2437,Thailand,THA,2000,26,G_09,TM_00049,16857.83,8
PL_002438,Star_AUS_2438,Pro Athlete 2438,Australia,AUS,2007,19,G_10,TM_00028,4130.17,13
PL_002439,Star_DNK_2439,Pro Athlete 2439,Denmark,DNK,1996,30,G_12,TM_00107,51379.19,14
PL_002440,Star_IDN_2440,Pro Athlete 2440,Indonesia,IDN,2005,21,G_19,TM_00035,8492.2,9
PL_002441,Star_USA_2441,Pro Athlete 2441,United States,USA,1999,27,G_13,TM_00025,57160.34,7
PL_002442,Star_THA_2442,Pro Athlete 2442,Thailand,THA,2003,23,G_04,TM_00143,39239.83,7
PL_002443,Star_KOR_2443,Pro Athlete 2443,South Korea,KOR,2007,19,G_10,TM_00089,13893.34,6
PL_002444,Star_VNM_2444,Pro Athlete 2444,Vietnam,VNM,1999,27,G_08,TM_00037,8382.5,9
PL_002445,Star_DNK_2445,Pro Athlete 2445,Denmark,DNK,2001,25,G_18,TM_00140,8964.08,5
PL_002446,Star_SWE_2446,Pro Athlete 2446,Sweden,SWE,2005,21,G_20,TM_00109,24609.44,5
PL_002447,Star_PHL_2447,Pro Athlete 2447,Philippines,PHL,2003,23,G_06,TM_00130,5938.4,5
PL_002448,Star_USA_2448,Pro Athlete 2448,United States,USA,2000,26,G_05,TM_00139,28065.59,9
PL_002449,Star_CHN_2449,Pro Athlete 2449,China,CHN,1998,28,G_01,TM_00020,13409.54,8
PL_002450,Star_DNK_2450,Pro Athlete 2450,Denmark,DNK,2001,25,G_17,TM_00074,3090.46,9
PL_002451,Star_CHN_2451,Pro Athlete 2451,China,CHN,2001,25,G_18,TM_00119,17618.18,7
PL_002452,Star_IDN_2452,Pro Athlete 2452,Indonesia,IDN,1999,27,G_07,TM_00014,21823.5,12
PL_002453,Star_THA_2453,Pro Athlete 2453,Thailand,THA,2004,22,G_09,TM_00057,27460.54,8
PL_002454,Star_CHN_2454,Pro Athlete 2454,China,CHN,2003,23,G_01,TM_00020,17853.84,5
PL_002455,Star_SAU_2455,Pro Athlete 2455,Saudi Arabia,SAU,2002,24,G_13,TM_00036,20047.54,9
PL_002456,Star_VNM_2456,Pro Athlete 2456,Vietnam,VNM,2005,21,G_01,TM_00010,63896.95,16
PL_002457,Star_DEU_2457,Pro Athlete 2457,Germany,DEU,2007,19,G_19,TM_00079,157243.53,11
PL_002458,Star_PHL_2458,Pro Athlete 2458,Philippines,PHL,2003,23,G_04,TM_00030,13723.89,9
PL_002459,Star_DNK_2459,Pro Athlete 2459,Denmark,DNK,1997,29,G_06,TM_00170,2601.53,4
PL_002460,Star_KOR_2460,Pro Athlete 2460,South Korea,KOR,1995,31,G_11,TM_00076,3837.67,10
PL_002461,Star_IDN_2461,Pro Athlete 2461,Indonesia,IDN,2005,21,G_17,TM_00091,2572.82,10
PL_002462,Star_DNK_2462,Pro Athlete 2462,Denmark,DNK,2006,20,G_05,TM_00024,135214.28,10
PL_002463,Star_THA_2463,Pro Athlete 2463,Thailand,THA,2003,23,G_14,TM_00040,11920.99,4
PL_002464,Star_FRA_2464,Pro Athlete 2464,France,FRA,1997,29,G_07,TM_00104,35629.48,8
PL_002465,Star_IDN_2465,Pro Athlete 2465,Indonesia,IDN,2004,22,G_02,TM_00161,107148.95,8
PL_002466,Star_KOR_2466,Pro Athlete 2466,South Korea,KOR,2002,24,G_01,TM_00001,62630.54,6
PL_002467,Star_SAU_2467,Pro Athlete 2467,Saudi Arabia,SAU,1998,28,G_13,TM_00036,24928.08,4
PL_002468,Star_GBR_2468,Pro Athlete 2468,United Kingdom,GBR,2005,21,G_13,TM_00173,70438.9,10
PL_002469,Star_PHL_2469,Pro Athlete 2469,Philippines,PHL,2006,20,G_04,TM_00030,57579.56,9
PL_002470,Star_BRA_2470,Pro Athlete 2470,Brazil,BRA,2002,24,G_19,TM_00153,19908.45,3
PL_002471,Star_KOR_2471,Pro Athlete 2471,South Korea,KOR,1999,27,G_08,TM_00171,68359.43,6
PL_002472,Star_IDN_2472,Pro Athlete 2472,Indonesia,IDN,2005,21,G_17,TM_00069,58380.81,5
PL_002473,Star_IDN_2473,Pro Athlete 2473,Indonesia,IDN,2003,23,G_10,TM_00050,50275.8,9
PL_002474,Star_SAU_2474,Pro Athlete 2474,Saudi Arabia,SAU,2007,19,G_13,TM_00036,14128.87,6
PL_002475,Star_IDN_2475,Pro Athlete 2475,Indonesia,IDN,2004,22,G_19,TM_00035,113553.74,11
PL_002476,Star_KOR_2476,Pro Athlete 2476,South Korea,KOR,2007,19,G_08,TM_00105,5532.29,8
PL_002477,Star_UKR_2477,Pro Athlete 2477,Ukraine,UKR,2001,25,G_13,TM_00177,44569.38,7
PL_002478,Star_KOR_2478,Pro Athlete 2478,South Korea,KOR,2004,22,G_01,TM_00002,65290.84,8
PL_002479,Star_PHL_2479,Pro Athlete 2479,Philippines,PHL,2006,20,G_20,TM_00138,17663.63,6
PL_002480,Star_GBR_2480,Pro Athlete 2480,United Kingdom,GBR,2005,21,G_12,TM_00038,48548.79,9
PL_002481,Star_SWE_2481,Pro Athlete 2481,Sweden,SWE,1995,31,G_14,TM_00137,66739.9,14
PL_002482,Star_JPN_2482,Pro Athlete 2482,Japan,JPN,2003,23,G_20,TM_00021,10358.33,3
PL_002483,Star_JPN_2483,Pro Athlete 2483,Japan,JPN,1998,28,G_11,TM_00110,18770.04,8
PL_002484,Star_DNK_2484,Pro Athlete 2484,Denmark,DNK,2000,26,G_11,TM_00135,24538.42,14
PL_002485,Star_THA_2485,Pro Athlete 2485,Thailand,THA,2002,24,G_18,TM_00163,22523.15,12
PL_002486,Star_SWE_2486,Pro Athlete 2486,Sweden,SWE,1997,29,G_20,TM_00109,13015.72,9
PL_002487,Star_CHN_2487,Pro Athlete 2487,China,CHN,1998,28,G_01,TM_00020,2920.36,7
PL_002488,Star_PHL_2488,Pro Athlete 2488,Philippines,PHL,1997,29,G_17,TM_00151,18727.7,7
PL_002489,Star_JPN_2489,Pro Athlete 2489,Japan,JPN,2006,20,G_06,TM_00064,37237.92,9
PL_002490,Star_GBR_2490,Pro Athlete 2490,United Kingdom,GBR,2005,21,G_11,TM_00113,85511.35,7
PL_002491,Star_USA_2491,Pro Athlete 2491,United States,USA,2007,19,G_15,TM_00164,85337.35,7
PL_002492,Star_CAN_2492,Pro Athlete 2492,Canada,CAN,1999,27,G_04,TM_00056,9976.22,8
PL_002493,Star_SWE_2493,Pro Athlete 2493,Sweden,SWE,2001,25,G_20,TM_00109,88710.77,9
PL_002494,Star_SAU_2494,Pro Athlete 2494,Saudi Arabia,SAU,2001,25,G_08,TM_00055,97831.31,3
PL_002495,Star_KOR_2495,Pro Athlete 2495,South Korea,KOR,2000,26,G_11,TM_00076,16916.79,8
PL_002496,Star_SWE_2496,Pro Athlete 2496,Sweden,SWE,1996,30,G_20,TM_00165,19641.24,5
PL_002497,Star_IDN_2497,Pro Athlete 2497,Indonesia,IDN,2005,21,G_07,TM_00014,48404.94,9
PL_002498,Star_CHN_2498,Pro Athlete 2498,China,CHN,1998,28,G_19,TM_00063,4220.37,5
PL_002499,Star_AUS_2499,Pro Athlete 2499,Australia,AUS,2001,25,G_07,TM_00087,10658.4,7
PL_002500,Star_CAN_2500,Pro Athlete 2500,Canada,CAN,1999,27,G_01,TM_00018,30676.92,9
